2016-04-14 9:55:39, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[25]------ ============处理前台请求开始=============== 
2016-04-14 14:43:10, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[63]------ ============处理前台请求 结束=========== 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[80]------ ============处理logError=========== 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[81]------ E1460616164 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID>68759585097 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[81]------ 加载验签证书成功 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&currencyCode=156&encoding=utf-8&merId=777290058127246&orderId=E1460616164&queryId=201604141443101607208&respCode=00&respMsg=Success!&settleAmt=1&settleCurrencyCode=156&settleDate=0413&signMethod=01&traceNo=160720&traceTime=0414144310&txnAmt=1&txnSubType=01&txnTime=20160414144310&txnType=01&version=5.0.0 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>7d506184ac97172fb498140223e63b5a30f4f611 
2016-04-14 14:44:11, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签成功 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID>68759585097 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[81]------ 加载验签证书成功 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&currencyCode=156&encoding=utf-8&merId=777290058127246&orderId=E1460616164&queryId=201604141443101607208&respCode=00&respMsg=success&settleAmt=1&settleCurrencyCode=156&settleDate=0413&signMethod=01&traceNo=160720&traceTime=0414144310&txnAmt=1&txnSubType=01&txnTime=20160414144310&txnType=01&version=5.0.0 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>63c852e93ef0a0da8a75ddcc430b7792b3d66dcf 
2016-04-14 14:44:13, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签成功 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID> 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[87]------ 没有找到证书ID为[]的证书 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串> 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>da39a3ee5e6b4b0d3255bfef95601890afd80709 
2016-04-14 15:08:54, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签失败 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[25]------ ============处理前台请求开始=============== 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[26]------ 2500000 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[50]------ 前台请求地址为>40220995861346480087409489142384722381 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[10]------ =====签名报文开始====== 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[16]------ 签名key=val&...串 >accessType=0&backUrl=http://dt.ngrok.4kb.cn/Mobile/Pays/UnionPayGo&bizType=000201&certId=40220995861346480087409489142384722381&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://dt.ngrok.4kb.cn/Mobile/Pays/UnionPayBack&merId=777290058127246&orderId=E1460618421&signMethod=01&txnAmt=2500000&txnSubType=01&txnTime=20160414152224&txnType=01&version=5.0.0 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[19]------ 摘要sha1x16 >3b11e8917aabb021de17637b9ea30c7e2fb6056c 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[27]------ 签名串为 >Tye7mO5HJSneEPGo1MQnda7gL12l9Ib4jSwNddjqnS6JRLWEsYjI+pmpWWEmPosEVj8lrp688Az0wPZLwRtfDTbUfSQq+Zi9Zsbl00U2kI7zyJmB0poptGIozQCZE4OJipYkOwsHsTxA3Snf5X4HfYSOw8WObgL0IIUtj5UiuW0= 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[32]------ =====签名报文结束====== 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[56]------ 前台请求地址为>https://101.231.204.80:5000/gateway/api/frontTransReq.do 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[60]------ -------前台交易自动提交表单>--begin---- 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[62]------ -------前台交易自动提交表单>--end------- 
2016-04-14 15:22:24, INFO, 42.243.124.87, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[63]------ ============处理前台请求 结束=========== 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[25]------ ============处理前台请求开始=============== 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[26]------ 1 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[50]------ 前台请求地址为>40220995861346480087409489142384722381 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[10]------ =====签名报文开始====== 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[16]------ 签名key=val&...串 >accessType=0&backUrl=http://dt.ngrok.4kb.cn/Mobile/Pays/UnionPayGo&bizType=000201&certId=40220995861346480087409489142384722381&channelType=08&currencyCode=156&defaultPayType=0001&encoding=utf-8&frontUrl=http://dt.ngrok.4kb.cn/Mobile/Pays/UnionPayBack&merId=777290058127246&orderId=E1460620142&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20160414154944&txnType=01&version=5.0.0 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[19]------ 摘要sha1x16 >32e947af8bead76b3e1d5e780e9f3ed7fcd18248 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[27]------ 签名串为 >AMCQkW7ia1P+B823lsBbJdCUrreL4VkSwOA0Ke+JyK1JyD0cC3kfjTBmQ9Sc0cNqokBVo0027eI/PQhpTMoF3GkKAsKSlZUPJFE4cIvLS/dj8SznMtZACuhp1eozJqQXGzONk9+g8kS1RY7W4sT/F61CL/pvuu9EZ5k9v/GGpkw= 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[32]------ =====签名报文结束====== 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[56]------ 前台请求地址为>https://101.231.204.80:5000/gateway/api/frontTransReq.do 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[60]------ -------前台交易自动提交表单>--begin---- 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[62]------ -------前台交易自动提交表单>--end------- 
2016-04-14 15:49:44, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay.class.php ], Line[63]------ ============处理前台请求 结束=========== 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID>68759585097 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[81]------ 加载验签证书成功 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&currencyCode=156&encoding=utf-8&merId=777290058127246&orderId=E1460620142&queryId=201604141549441684328&respCode=00&respMsg=Success!&settleAmt=1&settleCurrencyCode=156&settleDate=0414&signMethod=01&traceNo=168432&traceTime=0414154944&txnAmt=1&txnSubType=01&txnTime=20160414154944&txnType=01&version=5.0.0 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>4908624e41f7169fb8b785fb6d0aa21f00cd20c1 
2016-04-14 15:50:24, INFO, 116.246.38.72, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签成功 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID>68759585097 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[81]------ 加载验签证书成功 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&currencyCode=156&encoding=utf-8&merId=777290058127246&orderId=E1460620142&queryId=201604141549441684328&respCode=00&respMsg=success&settleAmt=1&settleCurrencyCode=156&settleDate=0414&signMethod=01&traceNo=168432&traceTime=0414154944&txnAmt=1&txnSubType=01&txnTime=20160414154944&txnType=01&version=5.0.0 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>b976c70581d1df4f61287951344cec31e591d3f1 
2016-04-14 15:50:31, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签成功 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[68]------ 报文返回的证书ID>68759585097 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[71]------ 验证签名证书目录 :>ThinkPHP/Library/Org/Pay/UnionPay/certs/ 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[81]------ 加载验签证书成功 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[50]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&currencyCode=156&encoding=utf-8&merId=777290058127246&orderId=E1460620142&queryId=201604141549441684328&respCode=00&respMsg=success&settleAmt=1&settleCurrencyCode=156&settleDate=0414&signMethod=01&traceNo=168432&traceTime=0414154944&txnAmt=1&txnSubType=01&txnTime=20160414154944&txnType=01&version=5.0.0 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[54]------ 摘要shax16>b976c70581d1df4f61287951344cec31e591d3f1 
2016-04-14 15:52:52, INFO, 127.0.0.1, File[ D:\phpStudy\WWW\qingmai\ThinkPHP\Library\Org\Pay\UnionPay\funs\secureUtil.php ], Line[56]------ 验签成功 
